DETID,SRCID,OBS_ID,EP_8_FLUX,EP_8_FLUX_ERR,SC_RA,SC_DEC,SC_POSERR
104125916010071,201223308010053,XMM 0412591601,1.3874768e-11,3.6018129e-13,83.53489376188426,21.89165160474474,0.6742946
106111809010036,201223308010024,XMM 0611180901,1.0944259e-11,1.9347464e-12,83.53361682404241,21.938907133308295,0.38634238
108110225010018,201375508010065,XMM 0811022501,1.921242e-11,1.0023404e-12,83.61867110156027,22.221774394024386,0.40232837
101609605010002,201609605010002,XMM 0160960501,4.9629197e-11,9.51801e-13,83.62400745252619,22.009865478576096,1.3469208
106111833010001,201609602010001,XMM 0611183301,1.0287206e-10,1.7934988e-12,83.63241348635182,22.11316952036603,0.60419756
106111829010007,201223308010023,XMM 0611182901,1.2990796e-11,1.8540028e-12,83.63655056255956,21.88627076516179,0.36567444
106111804010004,201223308010023,XMM 0611180401,1.0238481e-11,1.5659735e-12,83.63655056255956,21.88627076516179,0.36567444
106111824010021,201375508010046,XMM 0611182401,1.4005214e-11,3.722684e-12,83.66810426756179,21.92053414199718,0.44587007
106111818010035,201537502010040,XMM 0611181801,2.2559968e-11,3.2326127e-12,83.73461549036999,22.106484000855442,0.7943529
100832501010001,201166908010001,XMM 0083250101,1.0832121e-11,2.0649907e-13,84.44573869818782,-69.17170818642602,0.23723948
101094609010001,201094609010001,XMM 0109460901,2.6890034e-11,2.2644706e-13,85.702981443575,60.859011609880994,1.900462
100943809010001,200943809010001,XMM 0094380901,1.6631134e-11,1.6790012e-13,102.69429842288,25.04991331804,1.9005073
101237101010001,201237102010001,XMM 0123710101,1.4026024e-11,2.3866636e-14,113.65621095492611,31.869598130913975,0.23236388
101607606010001,201183004010001,XMM 0160760601,1.9001724e-10,2.413275e-13,117.14051697991407,-67.7521467908191,0.06512757
101235001010001,201183004010001,XMM 0123500101,1.336042e-10,3.1428508e-13,117.14051697991407,-67.7521467908191,0.06512757
106502212010006,201130203010004,XMM 0650221201,2.6825112e-11,9.289185e-13,125.48734730382219,-42.87083940494546,0.4676345
107226404010010,201130203015089,XMM 0722640401,1.0369496e-11,8.221009e-14,125.48950599782756,-42.96794729734733,0.41749713
107818701010003,201130203015008,XMM 0781870101,4.9235113e-11,2.302316e-13,125.66096649709297,-42.983024971262346,0.48688638
101501503010019,201501503010019,XMM 0150150301,1.2226328e-11,3.7549475e-13,125.89505365883,-43.027802087389,1.4584268
106907002010112,206907002010112,XMM 0690700201,1.1740836e-11,6.7777175e-13,125.94171289750001,-42.861670492728,2.0495832
101501503010084,201501503010084,XMM 0150150301,1.0811913e-11,5.032002e-13,126.01169663882,-43.100367311221,1.515005
108409203010001,201479203010001,XMM 0840920301,9.494364e-11,8.780643e-14,146.4247706639827,-14.326227952868773,0.16916007
105605903010002,201122902010002,XMM 0560590301,1.9755073e-11,1.4618054e-13,148.9632389955895,69.67770795241626,0.13143174
108049502010001,201125806010001,XMM 0804950201,7.070829e-11,5.169149e-13,161.26471182639898,-59.68447834239426,0.15200038
101457403010004,201125806010008,XMM 0145740301,1.6016464e-11,1.381229e-12,161.26521957958485,-59.67728373052811,0.2380475
106588013010001,200992801010001,XMM 0658801301,7.2945405e-10,3.4912145e-13,166.113603675929,38.20882474698044,0.07603922
108203106010021,208203106010021,XMM 0820310601,2.8846432e-11,4.6916296e-13,208.19816474515,-62.914691425075006,1.9038255
100131402010001,200131401010001,XMM 0013140201,1.1940875e-10,3.1742217e-13,213.31198383606315,-3.2076154047283554,0.08329458
102025901010004,202025901010004,XMM 0202590101,1.0618684e-11,1.8898654e-13,225.61389330873,-42.153215436165,1.9439524
108002301010005,208002301010005,XMM 0800230101,2.5000908e-11,2.4233529e-13,232.25855280644004,-44.836146435911,1.900847
101527802010001,201527802010001,XMM 0152780201,4.078081e-11,9.733755e-14,235.59739914449,-52.386008565525,0.24378835
103021401010014,203021401010014,XMM 0302140101,1.146147e-11,3.6242584e-12,241.29764752573,32.639569850658,2.0969772
103023901010016,203023901010016,XMM 0302390101,2.7933912e-11,1.3759398e-13,244.31052087116,-51.03392454271301,0.7991968
103023901010002,203023901010002,XMM 0302390101,8.350305e-11,2.5976338e-13,244.39707998568,-51.093663537764,0.7725243
105021401010001,205021401010001,XMM 0502140101,3.259702e-11,1.1381614e-12,248.69847889027164,-47.47287462469955,1.3706815
101539503010004,201539503010004,XMM 0153950301,3.938696e-11,7.4968704e-13,254.46026675622,35.337243612902,0.7605798
104061404010021,204061404010021,XMM 0406140401,1.2266456e-11,9.0921346e-13,257.0631816039978,-36.3523679742124,0.9785807
107003813010083,204061401010123,XMM 0700381301,1.0339292e-11,1.1721974e-12,257.17749533409614,-36.550905125409265,1.1950773
107851404010001,207851404010001,XMM 0785140401,3.726654e-11,9.946905e-14,259.35558274543996,-66.951893960563,0.87688625
106735502010001,201129709010001,XMM 0673550201,1.6484272e-10,1.6667273e-13,265.97847761596427,-29.74527834606595,0.21813892
104024303010006,201129721010034,XMM 0402430301,2.1419392e-11,3.398088e-13,266.39720035961756,-29.02805344609037,0.08513911
105056701010001,202026706010016,XMM 0505670101,1.2711049e-10,1.4198977e-13,266.3983967363964,-29.025937206243263,0.09580209
107009801010004,201129706010002,XMM 0700980101,1.3241198e-11,1.3280245e-13,266.4363767555871,-28.99983102940715,0.080021024
101547503010008,201547503010008,XMM 0154750301,1.1719006e-11,6.5271264e-13,267.83050926506,-30.58813719656,9.234545
101223401010002,201223401010002,XMM 0122340101,2.6722272e-10,3.4201916e-12,273.6365854291405,-17.157917643978806,0.68055695
105513402010028,205513402010028,XMM 0551340201,2.6737024e-11,2.7512297e-13,275.91443441962,-30.167962259196997,0.9544634
100841005010001,200841004010001,XMM 0084100501,3.3941062e-11,3.0802818e-13,287.68161136261045,9.274683742112844,0.1818483
101111802010001,201111802010001,XMM 0111180201,1.3763608e-11,6.528271e-14,310.03825450076,-0.87084429801588,0.41598794
106013909010001,201307201010001,XMM 0601390901,1.1760784e-10,1.0944473e-13,311.04064911153654,-10.723414466291697,0.077964835
108036601010002,208036601010002,XMM 0803660101,4.7363287e-11,2.7165192e-13,311.8765892431,30.061373279335005,0.57396716
106017419010001,206017419010001,XMM 0601741901,5.7911034e-11,2.011267e-13,321.9391681864737,56.94304085809774,0.09910536
106506401010001,206506401010001,XMM 0650640101,2.669293e-10,2.5970177e-13,331.98418890296,54.518425446615005,1.9000069
107639207010001,201129103010001,XMM 0763920701,8.1585544e-11,1.6505916e-13,343.5244795222315,-17.58207094763379,0.08634069
100575401010001,200575401010001,XMM 0057540101,3.3129013e-11,1.8818085e-13,345.2845028905393,58.87916034055325,0.21669509
107832727010001,207832727010001,XMM 0783272701,2.995736e-11,1.3414745e-13,346.7621391380401,4.549150901937901,0.22697747
101100110010006,201100110010006,XMM 0110011001,1.3879886e-09,2.767368e-12,350.8425355073722,58.837260073656644,1.343727
101084602010001,201084602010001,XMM 0108460201,2.7824184e-11,1.3064358e-13,351.3321275382203,-12.124309335075093,0.2066293
101473301010001,201084602010001,XMM 0147330101,2.8976148e-11,7.3856475e-14,351.3321275382203,-12.124309335075093,0.2066293
105051501015035,205051501015035,XMM 0505150101,1.1248649e-11,6.2924443e-13,258.14488710236,-23.392469781438,0.79553246
103028825015008,201129705010029,XMM 0302882501,1.487924e-11,2.0686946e-12,266.76617575982885,-28.87316353026214,0.8630586
107205404010022,207205404010022,XMM 0720540401,1.1337984e-11,2.0516904e-13,270.99963312652,-24.478333700745,2.1450176
101501503015046,201501502015032,XMM 0150150301,9.35284e-11,1.9583942e-12,126.02661852802443,-43.169498774587304,1.6317279
103127904015023,201537502010040,XMM 0312790401,1.855216e-11,2.522748e-12,83.73461549036999,22.106484000855442,0.7943529
102040503010016,202040503010016,XMM 0204050301,4.5394032e-11,9.953183e-12,238.8885121287,35.232971750034,3.0419004
107939803010026,201223308015031,XMM 0793980301,1.4331249e-11,1.232552e-12,83.73745487545531,21.969559508482387,0.33047724
104125906015011,201223308010002,XMM 0412590601,7.733487e-11,4.772328e-12,83.63276606299031,21.91735968813514,0.2728615
104121801010007,200976105010012,XMM 0412180101,1.5387755e-10,3.7163775e-12,350.8027569575951,58.808532994110095,0.48276657
104123801010008,200962101010013,XMM 0412380101,9.011051e-11,4.2168753e-13,6.207817129738716,64.13317399174603,0.6354308
100976108010005,200976105010005,XMM 0097610801,8.581423e-11,3.3957985e-13,350.9104458628125,58.82991155997118,0.46469295
106502202015008,201130203010014,XMM 0650220201,2.099978e-11,8.008945e-13,125.29686606946466,-42.882091816055855,0.5025359
104125914015017,201223308015016,XMM 0412591401,2.237018e-11,1.6770836e-12,83.62324750891675,22.156639859047985,0.4133715
101251202010001,201175102010001,XMM 0125120201,3.970781e-11,1.2289669e-13,85.04617988288302,-69.33169227597809,0.41915083
101119709010001,201119709010001,XMM 0111970901,1.5916225e-11,9.859525e-14,2.8532120391183,-11.478654742059,0.32783982
108018403010031,203105901010013,XMM 0801840301,2.4331346e-11,3.0411613e-13,6.2054371256708585,64.13803405206224,0.74111336
108018404010011,200962101010007,XMM 0801840401,2.3052676e-11,1.8868712e-13,6.296085287235788,64.1895883744391,0.5132615
101125703010002,201125703010002,XMM 0112570301,1.4045569e-11,2.5749251e-13,10.057571352945251,40.83466644147958,0.28028843
104053208010003,201125706010003,XMM 0405320801,1.0926495e-11,1.3085666e-13,10.691608474813656,41.27094754591481,0.06646919
101108903010001,201108903010001,XMM 0110890301,2.1581056e-11,7.191814e-14,13.395549981829644,12.693329004638569,0.09186865
106516704010001,206516702010001,XMM 0651670401,2.5392824e-10,3.5145498e-13,14.176882480455593,60.716688337444346,0.8497129
107436001010001,206516702010001,XMM 0743600101,2.740576e-10,2.7559655e-13,14.176882480455593,60.716688337444346,0.8497129
107413301010001,201010402010001,XMM 0741330101,5.2406208e-11,5.5712982e-14,20.940553142818867,-58.80569209875809,0.16590971
101419804010001,201026404010001,XMM 0141980401,2.6731041e-11,4.6973314e-13,23.46184944948957,30.660262704779967,0.20193516
105038602010004,201127803010002,XMM 0503860201,3.6128822e-11,3.039851e-12,26.575344251423054,61.73694890854018,1.633011
101537521010001,201025808010001,XMM 0153752101,1.2344382e-11,1.6397551e-13,31.407433980384198,64.82814839544127,0.226802
101129101010001,201129101010001,XMM 0112910101,2.0446627e-11,1.682045e-13,39.582164384027635,-52.19232668014586,0.14756148
105062604010001,200950113010002,XMM 0506260401,3.6531087e-11,8.686567e-14,68.40703158744827,-13.260426797656088,0.19484533
101293418010004,201251002010006,XMM 0129341801,1.0503085e-11,4.144986e-14,81.24360925051262,-69.63628901671123,0.19116415
104125932010045,201375508010076,XMM 0412593201,1.7039831e-11,2.312702e-12,83.51657188539382,22.141990727501053,0.7831502
106111802010019,201223308010035,XMM 0611180201,2.0126787e-11,3.3020264e-12,83.57562921247433,22.106799932282115,0.3933678
107939801010005,201609602015002,XMM 0793980101,1.4890776e-11,5.7992183e-12,83.61837119889184,22.112984969987483,0.49093992
103127901010017,201223308010016,XMM 0312790101,1.8691751e-11,7.608859e-13,83.62150363658532,22.17684301729809,0.4242664
101537505010001,201375508010001,XMM 0153750501,8.3792286e-11,3.2805375e-12,83.62382183700443,22.10997591921852,0.33467537
101223308010001,201223308010001,XMM 0122330801,9.5343435e-11,2.6288444e-12,83.62909885352725,22.108186453645484,0.95116645
106111819010009,201223308010002,XMM 0611181901,6.8914506e-11,1.9738729e-12,83.63276606299031,21.91735968813514,0.2728615
106111825010017,201537502015035,XMM 0611182501,1.4576623e-11,9.606149e-13,83.64180065730491,21.812380367552436,0.59623325
103127901010023,201223308010020,XMM 0312790101,1.0277427e-11,8.8631e-13,83.65731549946591,22.110854667676524,0.52204555
106111804010024,201223308010033,XMM 0611180401,2.1784274e-11,2.7860728e-12,83.69586090489597,21.921540498884895,0.4113556
103127904010012,201223308010045,XMM 0312790401,2.2188657e-11,3.2781991e-12,83.7328197620719,22.069745400676503,0.33718905
106111805010012,201223308010045,XMM 0611180501,3.9732446e-11,2.1172493e-12,83.7328197620719,22.069745400676503,0.33718905
106111822010014,201223308010029,XMM 0611182201,4.5281466e-11,1.900146e-12,83.73717770908799,21.988563672944515,0.39290679
101125903010001,201125903010001,XMM 0112590301,3.216098e-11,1.4773711e-13,83.815236509666,-5.3859037203047,1.9001763
101345614010001,201183004010001,XMM 0134561401,1.2938421e-10,6.261789e-13,117.14051697991407,-67.7521467908191,0.06512757
101593611010001,200958104010001,XMM 0159361101,1.6184118e-11,4.0983943e-14,120.89600842689151,-40.003134630908626,0.091138154
106502210010020,201130203015016,XMM 0650221001,6.979859e-11,7.9150824e-13,125.76354993874791,-43.026920231800936,0.5290707
106907002010100,201130203010022,XMM 0690700201,1.0033749e-11,3.555534e-13,125.78899510862978,-43.04590919326313,0.5443296
101501502010002,201501502010002,XMM 0150150201,3.8355008e-10,5.9965006e-12,126.05082409239002,-42.966620551884,1.9291794
101501503010028,201501503010028,XMM 0150150301,4.071947e-11,1.1508388e-12,126.08005744545999,-43.126054039397,1.7418348
105103903010003,205103903010003,XMM 0510390301,2.377791e-11,2.918459e-13,128.82066175888,-45.199210885453,1.97569
105601813010001,201122902010001,XMM 0560181301,1.9426459e-11,1.0881112e-13,148.96011470949836,69.67943439464771,0.11978215
101100127010007,201100127010007,XMM 0110012701,3.086625e-11,2.925257e-13,171.06082083616934,-59.27465774498334,0.33437046
106063213010001,201091414010001,XMM 0606321301,6.595982e-11,1.6749526e-13,180.79006328597217,44.531290064325596,0.11374666
106578401010004,206578401010004,XMM 0657840101,1.0113075e-11,1.0332053e-12,182.64139767753,39.393713309217,2.8620222
103040303010001,200960201010001,XMM 0304030301,2.5190499e-11,4.5180412e-14,184.61049547100438,29.812910512637746,0.060295124
101267005010001,201267001010001,XMM 0126700501,1.0128065e-10,4.8867675e-13,187.27791621936072,2.052376886377471,0.044119652
101599601010001,201267001010001,XMM 0159960101,1.965419e-10,1.5297857e-13,187.27791621936072,2.052376886377471,0.044119652
107250606010001,201267001010001,XMM 0725060601,1.3713816e-10,5.1651803e-13,187.27791621936072,2.052376886377471,0.044119652
102009201010004,202009201010004,XMM 0200920101,2.6136262e-11,7.718462e-14,187.68437350039002,12.393228497749,0.59647495
106516101010001,205560301010001,XMM 0651610101,1.5313107e-11,3.592459e-14,194.04655935156458,-5.789384819638778,0.27002922
102019201010001,200928201010002,XMM 0201920101,1.4863241e-10,2.497948e-12,195.4946308718226,-63.969006292347764,0.26517516
102019204010001,200928201010001,XMM 0201920401,2.8593426e-11,3.6072412e-13,195.69862449076325,-63.83571839619978,0.17844644
107612201010001,200131401010001,XMM 0761220101,6.9537084e-11,7.7060286e-14,213.31198383606315,-3.2076154047283554,0.08329458
101100105010003,201100105010003,XMM 0110010501,2.7872357e-11,3.960838e-13,220.1354782831047,-62.6715305172694,1.0980475
101123801010001,201123801010001,XMM 0112380101,1.0637846e-11,8.006112e-14,239.03712606063002,-23.476228819698004,0.31167945
101436511010009,201436511010009,XMM 0143651101,1.5108859e-11,2.846427e-12,244.06929110131,35.216136828625,5.413844
105561403010001,201285311010001,XMM 0556140301,1.0601182e-10,4.913497e-13,248.0073429663306,-47.874715879559446,0.09990574
100935627010006,200935627010006,XMM 0093562701,2.7894513e-11,3.0781551e-12,255.77242550904,-48.886031555242,3.5523522
102068601010001,202068601010001,XMM 0206860101,1.5955468e-11,6.591263e-14,255.87658412381947,45.679769995240505,0.091380194
101512403010001,201559606010001,XMM 0151240301,1.714616e-10,1.2657389e-12,256.64382833857576,23.97183734289487,0.16263497
107003813010001,204061401010086,XMM 0700381301,1.4601198e-10,4.2231146e-13,257.28185163410024,-36.407078210057406,0.7365237
108303901010001,205015801010001,XMM 0830390101,1.6154455e-11,4.3478072e-14,262.0824379362474,-14.265518688356545,0.086717784
100903401010003,200903401010003,XMM 0090340101,1.0596998e-10,1.2533046e-12,262.932224385185,-16.958868892136454,1.3435484
104024303010001,202026706010016,XMM 0402430301,1.480906e-10,1.61327e-13,266.3983967363964,-29.025937206243263,0.09580209
107242105010001,201129721010034,XMM 0724210501,1.185725e-10,1.8057593e-13,266.39720035961756,-29.02805344609037,0.08513911
105049402010001,201129721010034,XMM 0504940201,1.1640924e-10,3.6696874e-13,266.39720035961756,-29.02805344609037,0.08513911
108318011010001,201129706010001,XMM 0831801101,2.6639854e-11,2.517921e-13,266.41820172401015,-29.00693515189775,0.05379373
106531101010007,206531101010007,XMM 0653110101,3.753099e-11,1.0812593e-12,268.05571311454,-22.309414457027,1.9138441
101223404010001,201223401015003,XMM 0122340401,3.008003e-09,3.9145783e-12,273.62936010093,-17.161783507927137,0.38943806
107953804010001,205554707010001,XMM 0795380401,2.7556674e-11,6.6427515e-14,305.1165814737763,43.85453548639495,0.08188741
105051104010018,205051103010043,XMM 0505110401,2.0472592e-10,8.195878e-12,308.16186462002844,41.071802506946014,1.992863
101526701010001,201526701010001,XMM 0152670101,1.2955591e-11,7.3478e-14,329.27449563185,-69.68981019301701,0.46727827
101118101010001,201118101010001,XMM 0111810101,4.1361456e-11,8.1448743e-14,332.3175011616558,-47.16666351559581,0.5561329
106701306010001,200068101010001,XMM 0670130601,7.7729996e-11,7.480838e-14,340.66390450303567,29.725348163627242,0.0801743
105048104010077,201100107010007,XMM 0504810401,1.0232268e-11,1.4239074e-13,220.52468692483464,-62.70560369645635,0.99355686
106111832010006,201223308010004,XMM 0611183201,1.30366e-11,2.1957807e-12,83.53233865450898,21.957411220591823,0.3230705
104125920010010,201223308015039,XMM 0412592001,2.8257036e-11,2.2217525e-12,83.63788216512721,21.87012268574172,0.43111122
104003301010036,201100127010031,XMM 0400330101,1.0818521e-11,1.4749787e-13,171.15077273408454,-59.21005703331873,0.37371317
100976108010017,200976105015015,XMM 0097610801,3.9483986e-11,3.2319495e-13,350.88664915533224,58.79625630551616,0.6726781
101113601010033,201113601010033,XMM 0111360101,2.1322442e-11,3.9189255e-13,326.09799430519,38.435549797776005,1.9018456
103028839010005,203028827010009,XMM 0302883901,1.7149884e-11,2.0540338e-12,266.7462194527143,-28.885681577379557,1.8263036
104123803010010,200962101010013,XMM 0412380301,9.022814e-11,4.1105362e-13,6.207817129738716,64.13317399174603,0.6354308
105111801015020,200962101010016,XMM 0511180101,5.548895e-11,3.6751033e-13,6.469889205288462,64.12387674216475,0.4620967
103105902010040,203105902010040,XMM 0310590201,3.377064e-11,3.610002e-13,6.384761234327359,64.09645132179726,0.8544277
104125919015032,201223308010033,XMM 0412591901,2.6486105e-11,2.4523638e-12,83.69586090489597,21.921540498884895,0.4113556
106779802010051,206779802010051,XMM 0677980201,1.4346022e-11,5.5936955e-13,257.13311544306,-36.216194008539,2.120893
106111808010007,201223308010002,XMM 0611180801,5.3922235e-11,3.652641e-12,83.63276606299031,21.91735968813514,0.2728615
101129905015005,201129905015005,XMM 0112990501,6.546291e-11,1.9266045e-12,288.76437363749,11.137424930606999,2.1653776
106502202015037,201130203010029,XMM 0650220201,1.4258614e-11,9.860726e-13,125.6744684378986,-43.12297837853491,0.56486386
104123803010002,200962101010001,XMM 0412380301,1.6814858e-10,4.9179145e-13,6.25210188548948,64.17764866097116,0.49530223
101100118010024,200976105010025,XMM 0110011801,1.9474929e-11,2.7543937e-13,350.8267123723676,58.791792170574766,0.48165718
107939804015044,201537502010011,XMM 0793980401,1.09622e-11,1.2631206e-12,83.5873706309878,21.914481536494222,0.67897755
101357227010002,201231102010002,XMM 0135722701,2.736834e-11,4.9798192e-14,16.007741171880927,-72.03181159426873,0.08764784
108108805010002,201231102010002,XMM 0810880501,2.6474023e-11,3.4837523e-14,16.007741171880927,-72.03181159426873,0.08764784
103115906010001,200114501010001,XMM 0311590601,1.09734e-10,6.8425344e-13,19.270967878321347,-73.4434314519517,0.2904261
100943821010001,200943821010001,XMM 0094382101,2.1202309e-11,1.454058e-13,20.786015333838005,34.346853705562,0.20307386
105036901010001,205036901010001,XMM 0503690101,2.4418327e-11,8.464196e-14,41.24039432223272,62.468517286930634,0.15741237
101480002010001,201126004010001,XMM 0148000201,1.1874089e-11,9.299825e-14,66.50293296590343,-57.20044897054684,0.085841775
105529711010001,205601915010001,XMM 0552971101,3.7282708e-11,1.1702031e-13,75.2780659703197,45.27605401787329,0.49472126
107638201010001,201130003010001,XMM 0763820101,2.4947643e-11,5.916903e-14,77.24738858224525,-68.72629141435512,0.43019772
101130005010001,201130005010001,XMM 0113000501,1.7224937e-11,3.7009397e-14,79.89483807917989,-69.0352789563036,0.40014637
102106814010001,202106814010001,XMM 0210681401,1.7169775e-10,4.0897247e-13,81.253398372411,-69.64702327621,0.62492394
106111826010046,201223308010072,XMM 0611182601,1.2024488e-11,3.922513e-12,83.46124125489,21.983188595986917,1.2328601
103127905010001,201223308010006,XMM 0312790501,1.3198734e-10,4.2722813e-12,83.52990238577358,22.018577991343182,0.36435878
108110232010043,201375508010052,XMM 0811023201,1.1608141e-11,2.3727745e-12,83.55587542703228,21.91379213060148,0.5300092
106111814010023,201223308010008,XMM 0611181401,1.1882747e-11,3.7600665e-12,83.59791175942416,21.91684931582278,0.4537986
101609603010001,201223308010002,XMM 0160960301,8.625626e-11,3.3026557e-12,83.63276606299031,21.91735968813514,0.2728615
104125912010002,201609602010001,XMM 0412591201,9.383377e-11,2.5954603e-12,83.63241348635182,22.11316952036603,0.60419756
108110233010013,208110232010014,XMM 0811023301,1.041122e-11,2.277116e-12,83.68718253065042,21.792259341509304,2.9904256
104125911010030,201223308015025,XMM 0412591101,2.51182e-11,3.2161134e-12,83.73577284974934,22.004683570055494,0.3632224
101609602010014,201223308010027,XMM 0160960201,6.286267e-11,7.4421394e-13,83.73489333147705,22.029013912924338,0.30897835
106111809010038,201375508010062,XMM 0611180901,1.0283872e-11,1.6308378e-12,83.74399436959843,21.943770782768844,0.8785899
105563501010002,201166908010001,XMM 0556350101,1.0912751e-11,8.260714e-14,84.44573869818782,-69.17170818642602,0.23723948
107818701010072,201130203010087,XMM 0781870101,1.1757342e-11,2.2563655e-13,125.39379725552045,-42.80239693683593,1.210367
103121911010001,203121911010001,XMM 0312191101,1.2473298e-11,2.393919e-13,136.15396960465,55.60077042747199,0.1982549
108402207010001,202011305010001,XMM 0840220701,4.2822676e-11,8.546616e-14,141.30367903119566,52.28614516886849,0.24035107
101457402010001,201125806010001,XMM 0145740201,1.46685e-10,5.0784485e-13,161.26471182639898,-59.68447834239426,0.15200038
107233301010001,201127804010001,XMM 0723330101,1.1052424e-11,3.2538388e-14,162.52964948457077,-59.88927168798267,0.13321008
106748109010003,206748109010003,XMM 0674810901,1.1401182e-10,6.3188777e-12,186.08036736087004,58.35917298681701,2.5452209
106748109010008,206748109010008,XMM 0674810901,3.552005e-11,5.715019e-12,186.19840268891,58.062293104397,6.867349
107847401010001,201099701010001,XMM 0784740101,4.1930143e-11,4.8880316e-14,189.91414968693348,-5.344300334183221,0.40537328
102019203010001,200928201010001,XMM 0201920301,1.9425298e-11,1.7647429e-13,195.69862449076325,-63.83571839619978,0.17844644
106535303010007,206535303010007,XMM 0653530301,4.3895554e-11,2.6903507e-11,199.1370433821,51.70978048395101,4.7740617
106754702010002,206754702010002,XMM 0675470201,1.5903796e-11,2.3996587e-13,239.5904490661007,-14.166777088063272,0.34699813
101121907010007,201121907010007,XMM 0112190701,9.3199184e-11,1.4699715e-11,245.65915365603,26.697426556172005,6.481727
107419501010001,207419501010001,XMM 0741950101,1.376022e-10,1.4970866e-12,247.01039400134002,-49.195527506523,0.48561317
108052003010005,208052003010005,XMM 0805200301,3.1994365e-11,2.7568808e-13,254.51409635481,-42.731839969603996,0.94813377
101547505010026,201547505010026,XMM 0154750501,2.8752785e-11,2.407635e-12,259.94864355706,-31.736607361893,2.1599183
101464201010013,201464201010013,XMM 0146420101,1.3758499e-11,1.1542621e-12,264.40760575033,-44.68717411041799,2.5511026
101129708010001,201129709010001,XMM 0112970801,3.177608e-10,9.014379e-13,265.97847761596427,-29.74527834606595,0.21813892
107234104010001,202026706010016,XMM 0723410401,1.6228024e-11,6.944094e-14,266.3983967363964,-29.025937206243263,0.09580209
101129705010007,201129706010002,XMM 0112970501,1.0736853e-11,3.1454592e-13,266.4363767555871,-28.99983102940715,0.080021024
101094650010007,201094650010007,XMM 0109465001,1.5522368e-11,3.8141742e-12,270.17247919969,8.161031119055798,15.267566
101032619010007,201032619010007,XMM 0103261901,4.9595966e-11,2.9630157e-12,270.20917459667,-25.066393438231,1.9720825
101361402010002,201361402010002,XMM 0136140201,1.5667362e-11,3.3668768e-13,270.29950191028354,-25.75771227468094,1.3522989
107450604010001,202063806010001,XMM 0745060401,1.0959665e-11,5.8770114e-14,270.6747660968825,-20.28813254702756,0.10361164
101528337010002,201528337010002,XMM 0152833701,2.0280623e-10,7.1166506e-12,273.11301942536994,-18.208661588923,0.7833406
101223407010002,201223401010006,XMM 0122340701,5.6082733e-10,3.3352654e-12,273.6262259413869,-17.151853956391665,0.5128668
106539105010015,206539104010040,XMM 0653910501,1.3525574e-11,1.7916962e-12,274.0427059557763,-14.130008116624639,1.7023393
106539106010020,206539104010008,XMM 0653910601,1.474468e-11,1.0236924e-12,274.1035612716745,-14.054352897507409,1.8821084
100840204010001,200840204010001,XMM 0084020401,1.0589523e-11,5.9034277e-13,279.9929504463962,4.938755941188754,1.4058094
100851802010001,201124403010001,XMM 0085180201,2.5802565e-11,3.9220794e-13,287.8168623841274,0.5849166523857021,0.25631845
100677508010004,200677508010004,XMM 0067750801,1.6973556e-11,9.92104e-13,287.83763390951,0.56803645219303,1.99648
101371503010003,201371503010003,XMM 0137150301,1.3615933e-11,1.2186567e-12,287.95891159237766,5.0019892019314,1.716735
107841303010001,205554707010001,XMM 0784130301,5.97083e-11,1.5329338e-13,305.1165814737763,43.85453548639495,0.08188741
100181402010002,200181402010002,XMM 0018140201,1.2328341e-11,1.3013946e-12,314.33886909176,31.048403123413998,2.3588207
100181413010034,200181411010062,XMM 0018141301,1.5609255e-11,4.4222164e-13,314.35711310306004,31.227673367535115,1.8602966
101112516010001,201112501010001,XMM 0111251601,1.0837101e-11,1.5457282e-13,318.92078391654707,-58.68157953349546,0.13470313
106937818010001,206017419010001,XMM 0693781801,4.081964e-11,5.793565e-14,321.9391681864737,56.94304085809774,0.09910536
103032801010050,201113601010054,XMM 0303280101,2.6900272e-11,4.694824e-13,326.2658907689258,38.38053290422878,1.7939656
101589611010001,201249301010001,XMM 0158961101,1.5115847e-10,1.8224502e-13,329.71699452370945,-30.22550277872868,0.12057345
101479206010001,201479206010001,XMM 0147920601,2.4912968e-11,1.5183904e-13,330.5078499906748,-31.869544982343314,0.30129185
107906401010001,201091307010001,XMM 0790640101,9.6399465e-11,1.205857e-13,346.1811636643539,-8.685720002131223,0.18468636
104002101010004,200976105010007,XMM 0400210101,1.7496414e-11,8.800633e-14,350.8722516862818,58.84107094367405,0.43358403
108110227010031,208110227010031,XMM 0811022701,1.0363824e-11,2.3855746e-12,83.61546041725599,22.152738596102996,2.7532856
104006401010023,204006401010023,XMM 0400640101,2.3104912e-11,5.5740243e-13,270.38458569928,-20.647910266505995,1.9033388
107279612015002,207279612015002,XMM 0727961201,1.2607401e-09,4.1368376e-12,297.39816189913455,30.207303373288024,1.3974639
101219102010010,201219102010010,XMM 0121910201,2.3175718e-11,1.9517166e-12,83.54010730404399,22.297178128785998,2.1122963
100962101010016,200962101010016,XMM 0096210101,6.1804305e-11,3.857269e-13,6.469889205288462,64.12387674216475,0.4620967
104125905010018,201537502015018,XMM 0412590501,1.0899981e-11,2.559061e-12,83.61735319392656,22.24084241152453,0.4377651
101440901010017,201440901010017,XMM 0144090101,1.4353495e-11,1.389831e-12,288.75370128125,11.148326457155997,6.0521545
104125931010001,201223308010002,XMM 0412593101,3.160549e-11,3.6427727e-12,83.63276606299031,21.91735968813514,0.2728615
